signup_year,age,monthly_spend_usd,discount_pct,autopay_enabled,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,data_usage_gb_30d,dropped_calls_30d,network_complaints_90d,device_financed,international_roaming,region,customer_segment,contract_type,acquisition_channel,plan_type
0.0,0.0,0.4761782463695426,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.13557660938151858,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,0.3455591719906405,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.2946195847672233,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.505939554455875,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.6448256588587586,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.816779883357567,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.2896540007292896,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-0.3422577260045927,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.17856516550622056,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,1.1474610843168136,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.633562449726906,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,1.3872049550122676,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.5439678925661885,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.178881164431487,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.4649150372376902,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.8845695295542125,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.3290251119426782,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.4811384643839315,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.3488713500237777,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,1.304534654772456,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.9854272958467827,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.27776952579399455,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.9225978676645256,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,-0.6745923329686357,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.48940549440791264,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,1.2797335647005124,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.17691712552496938,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-0.1306217573906749,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,1.2284779785518287,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-0.7886773472995757,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.3670534500529913,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,0.18683219553020172,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.6729389269638394,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.1967526315589795,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.0267624459666884,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.0912452801537418,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,1.4136594510890073,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.9225978676645256,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.5158599904846523,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.7952856052952159,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,1.2284779785518287,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.5145225834051224,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.4348484622731819,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-0.6729389269638394,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.1772277584266906,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.3439057659858439,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.7804049512520496,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.2665063166621424,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-1.5161759894099185,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.49136953331443,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-0.529092604546567,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.3376081408919251,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.6563995008923321,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.5307406445278184,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.526096425438696,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-1.0151939699566597,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.6266435588295449,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-0.1719569075105807,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-1.4831078693139936,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.499641929361956,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,0.7704845152232723,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.519482801419511,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.6729335609402944,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.6927744329978496,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-0.6762457389734319,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.4682272152708278,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.5095623653907335,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.0813248441249643,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.469880621275624,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.20006480959211673,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.9854272958467827,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.16037769945346209,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.36705881607653623,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,1.4318469171417656,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.5161759894099185,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.3309945168727402,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,0.307530833880327,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.1454970454102959,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,1.051563536038632,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,0.9986545438851527,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.6696267489307022,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.3786272920865652,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.5142119505034011,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.8134730713479743,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.2929608127388819,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,0.8233935073767515,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-0.15046262944822975,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-1.4930283053427713,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,1.202023482475089,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.49798852335716,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.667973342925906,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.5357008625422074,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.7622228512228361,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-1.5079089593859372,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,1.0118817919235223,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.6332571828487299,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-0.8548135874914251,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.3128070508199818,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.450039749218069,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,0.5142065844798561,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.6927797990213942,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.4549999672324578,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.3356387359618627,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.4946817113475674,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-0.5125585444986047,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.5654621706285393,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,-0.4398086802875706,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.5307406445278184,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,1.1474610843168136,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.8118196653431782,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.38028069809136134,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.6580529068971283,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.5390076745517997,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.5158599904846523,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-1.4798010573044011,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.14911449032161,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.2962676247484748,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.3240648939282893,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,0.9755068598180053,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,-1.4897214933331788,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,One year,organic,prepaid
0.0,0.0,-1.526096425438696,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.7377270280290689,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.1226599942448703,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.0912452801537418,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-1.506255553381141,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,1.6385226677412947,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.6216779747916114,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.4880680873283825,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.5191668024942451,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,-0.8035580013427419,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,0.5323940505326146,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,-0.3389509139950002,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,0.6431722528539625,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-1.3409149529015179,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,0.4530305623023957,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,One year,organic,prepaid
0.0,0.0,-0.8713476475393874,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.6101041327580379,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,0.33729214196665935,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Month-to-month,organic,prepaid
0.0,0.0,1.6368692617364986,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Two year,organic,prepaid
0.0,0.0,0.029758625074559564,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,1.641829479750887,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
0.0,0.0,1.003614761899541,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-0.6977400170357829,6.938893903907228e-18,0.0,-1.0221519901656433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Male,Month-to-month,organic,prepaid
0.0,0.0,-1.2880059607480383,6.938893903907228e-18,0.0,0.978328085863186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,Female,Two year,organic,prepaid
