signup_year,age,tenure_months,monthly_spend_usd,discount_pct,autopay_enabled,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,avg_balance_usd,products_count,mobile_logins_30d,overdrafts_12m,branch_visits_90d,region,customer_segment,contract_type,acquisition_channel,account_type
0.0,-1.0401198477106177,0.6879805673086955,0.0492770519068684,0.0,-1.5549819130780913,0.0,0.0,0.1081248789999534,0.0,0.0,0.3053229360077332,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.6621376281825341,-0.6952921516804955,1.5407840317349497,0.0,0.6430942968465128,0.0,0.0,2.066013480849562,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.5672705488514089,0.6879805673086955,-0.029098074824799775,0.0,0.6430942968465128,0.0,0.0,0.5224928370633626,0.0,0.0,0.7624742229914934,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.00014860977964169524,-1.0411103314277934,0.492334544762458,0.0,0.6430942968465128,0.0,0.0,-0.6895334402721093,0.0,0.0,0.5831835587113243,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.5672705488514089,-1.0411103314277934,0.9370096939393253,0.0,0.6430942968465128,0.0,0.0,0.12884327690312386,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,1.3241266465854264,-0.6952921516804955,-0.19125867759639387,0.0,-1.5549819130780913,0.0,0.0,0.5742888318212888,0.0,0.0,-1.2235741079301021,2.5114682588520574,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.7564102683950924,1.379616926803291,1.5869310161407806,0.0,0.6430942968465128,0.0,0.0,1.3201511563354253,0.0,0.0,1.6989027770014227,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.00014860977964169524,-0.6952921516804955,-0.1927858161852857,0.0,0.6430942968465128,0.0,0.0,-0.1404958958380921,0.0,0.0,0.5352554792756923,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,0.00014860977964169524,-1.386928511175091,-0.45883292412620924,0.0,0.6430942968465128,0.0,0.0,-0.6998926392236945,0.0,0.0,0.8495224781408028,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.5675677684106923,-0.6952921516804955,1.4797531469638405,0.0,0.6430942968465128,0.0,0.0,-0.26480628325711486,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.2292595672543012,0.6879805673086955,-0.8598440599256231,0.0,0.6430942968465128,0.0,0.0,-0.5134270580951603,0.0,0.0,0.4681765624474116,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,1.6078362259009518,-1.732746690922389,-0.9163568913427277,0.0,0.6430942968465128,0.0,0.0,-0.26480628325711486,0.0,0.0,1.1574898256881865,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.37842804886700876,-1.732746690922389,-1.0131480248009195,0.0,0.6430942968465128,0.0,0.0,-0.22336948745077392,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,0.18928832932332523,-0.6952921516804955,0.5788519155948223,0.0,0.6430942968465128,0.0,0.0,-0.2440878853539444,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,1.9861156649883187,0.6879805673086955,1.117983885169693,0.0,0.6430942968465128,0.0,0.0,-2.2952092777678197,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.47270068907956714,1.379616926803291,1.6002414746156008,0.0,0.6430942968465128,0.0,0.0,1.5273351353671298,0.0,0.0,1.2535061574149753,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.37813082930772535,1.379616926803291,-1.527006747203329,0.0,0.6430942968465128,0.0,0.0,-0.8034846287395467,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.00014860977964169524,-1.0411103314277934,-1.4055775573524398,0.0,0.6430942968465128,0.0,0.0,1.1544039731100615,0.0,0.0,0.07950390102939756,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,1.6078362259009518,1.0337987470559933,-0.0011829283745995365,0.0,0.6430942968465128,0.0,0.0,0.3463864548864137,0.0,0.0,0.03836288580518005,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.18899110976404185,0.6879805673086955,0.7905417326573678,0.0,0.6430942968465128,0.0,0.0,0.025251287387271573,0.0,0.0,0.9545116964407319,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.18899110976404185,0.6879805673086955,1.6687929903675007,0.0,0.6430942968465128,0.0,0.0,0.905783198272016,0.0,0.0,1.0363369376345233,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.00014860977964169524,-1.0411103314277934,1.0354238799682258,0.0,0.6430942968465128,0.0,0.0,-0.7413294350300355,0.0,0.0,1.2129012963738146,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-1.1346897074824596,-0.003655792185900041,-1.5985961773121575,0.0,-1.5549819130780913,0.0,0.0,-0.451271864385649,0.0,0.0,0.39438321234220347,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,1.0404170672699011,0.3421623875613977,-1.3677352267479137,0.0,-1.5549819130780913,0.0,0.0,-0.5963006497078422,0.0,0.0,1.5299991380188438,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.09471846955148346,-0.6952921516804955,0.08955239471439698,0.0,0.6430942968465128,0.0,0.0,-0.2751654822087001,0.0,0.0,1.180814296316226,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.6618404086232507,1.379616926803291,-1.2443952423808653,0.0,0.6430942968465128,0.0,0.0,0.6985992192403115,0.0,0.0,1.5012469079532993,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.18928832932332523,-0.6952921516804955,-0.7245257944028912,0.0,-1.5549819130780913,0.0,0.0,2.066013480849562,0.0,0.0,0.9636402665401127,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,2.742674543163053,-1.732746690922389,1.4878060918400864,0.0,0.6430942968465128,0.0,0.0,0.22207606746739092,0.0,0.0,0.7976102792988387,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-1.7021088661135102,1.0337987470559933,0.1252825288482051,0.0,0.6430942968465128,0.0,0.0,0.8332688056109194,0.0,0.0,0.8978273405699106,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.5672705488514089,0.6879805673086955,1.4712178470175141,0.0,0.6430942968465128,0.0,0.0,2.066013480849562,0.0,0.0,0.6684258208229693,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.18928832932332523,-1.386928511175091,1.5613204163426189,0.0,0.6430942968465128,0.0,0.0,-0.036903906322239804,0.0,0.0,0.15379460468599362,2.5114682588520574,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.18899110976404185,-0.6952921516804955,-0.14586560145780272,0.0,0.6430942968465128,0.0,0.0,-0.16121429374126256,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.8512773477262175,-0.003655792185900041,-0.07812752678944218,0.0,-1.5549819130780913,0.0,0.0,-1.0313870056744219,0.0,0.0,0.3104824580205208,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.28385818909516697,-0.003655792185900041,-0.9825932420162894,0.0,0.6430942968465128,0.0,0.0,-0.39947586962772286,0.0,0.0,1.0519883428503194,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.47299790863885055,0.6879805673086955,-1.6109232998826524,0.0,-1.5549819130780913,0.0,0.0,0.6571624234339706,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,0.47299790863885055,-1.0411103314277934,-0.5377351425764647,0.0,-1.5549819130780913,0.0,0.0,0.15992087375787956,0.0,0.0,0.7375332731548483,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,1.891545805216477,1.379616926803291,1.0794739862888187,0.0,-1.5549819130780913,0.0,0.0,1.4651799416576186,0.0,0.0,0.40556773492045256,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,1.891545805216477,-0.3494739719331978,0.1881524902398135,0.0,0.6430942968465128,0.0,0.0,-0.36839827277296716,0.0,0.0,1.2738726410444463,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.8509801281669342,-1.0411103314277934,-1.599929399066668,0.0,-1.5549819130780913,0.0,0.0,1.0922487794005502,0.0,0.0,1.1033069882276676,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,1.0404170672699011,-0.3494739719331978,-1.483943284165745,0.0,-1.5549819130780913,0.0,0.0,-0.23372868640235916,0.0,0.0,0.7361417414100073,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.8512773477262175,-1.386928511175091,0.00016770063613905792,0.0,0.6430942968465128,0.0,0.0,0.5639296328697035,0.0,0.0,1.2912219747287146,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.2835609695358836,-1.0411103314277934,1.1980325455151313,0.0,-1.5549819130780913,0.0,0.0,-1.3007261784156379,0.0,0.0,0.6142995809780659,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.28385818909516697,-1.0411103314277934,-1.4265905526356344,0.0,0.6430942968465128,0.0,0.0,0.7503952139982376,0.0,0.0,0.3652593299452221,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,2.364395104075686,-1.386928511175091,1.6740381448141528,0.0,0.6430942968465128,0.0,0.0,-0.5445046549499161,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.6618404086232507,1.379616926803291,1.152825901090743,0.0,0.6430942968465128,0.0,0.0,0.6364440255308002,0.0,0.0,0.3894742911033743,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.7564102683950924,-0.3494739719331978,-1.155554699132298,0.0,0.6430942968465128,0.0,0.0,2.066013480849562,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,2.2698252443038442,1.0337987470559933,-0.9865741074430947,0.0,0.6430942968465128,0.0,0.0,0.09776568004836818,0.0,0.0,0.9864830962692579,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.18899110976404185,-0.6952921516804955,-0.009904660035129078,0.0,-1.5549819130780913,0.0,0.0,1.444461543754448,0.0,0.0,-1.2235741079301021,2.5114682588520574,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.09442124999220007,-0.003655792185900041,0.28258737749496915,0.0,0.6430942968465128,0.0,0.0,-0.9174358172069843,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.7021088661135102,-1.386928511175091,0.5855101911020724,0.0,0.6430942968465128,0.0,0.0,-0.2130102884991887,0.0,0.0,0.15237613696544872,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.18928832932332523,-1.0411103314277934,0.46722701466928873,0.0,-1.5549819130780913,0.0,0.0,-0.7827662308363763,0.0,0.0,0.3807580979653635,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Male,annual,organic,checking
0.0,2.5535348236193696,-1.0411103314277934,0.5451584304397027,0.0,0.6430942968465128,0.0,0.0,-0.8449214245458877,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.00014860977964169524,-0.003655792185900041,-0.28483242788594515,0.0,0.6430942968465128,0.0,0.0,-0.5445046549499161,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.37842804886700876,-0.6952921516804955,-0.08102148313736461,0.0,-1.5549819130780913,0.0,0.0,0.8643464024656752,0.0,0.0,-0.32805985801554993,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-1.5129691465698265,-0.3494739719331978,-0.5293697374509245,0.0,0.6430942968465128,0.0,0.0,-0.0058263094674841165,0.0,0.0,0.2821357105892321,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.8509801281669342,-1.386928511175091,0.47148134809143744,0.0,-1.5549819130780913,0.0,0.0,1.0197343867394535,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.2835609695358836,-1.386928511175091,0.29195578872437294,0.0,0.6430942968465128,0.0,0.0,-0.1715734926928478,0.0,0.0,-0.10895461498138707,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.5672705488514089,-0.003655792185900041,0.07435516373701244,0.0,0.6430942968465128,0.0,0.0,-0.2440878853539444,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.00014860977964169524,1.379616926803291,0.9102514337380448,0.0,0.6430942968465128,0.0,0.0,-0.5755822518046717,0.0,0.0,0.9637298927926033,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.0401198477106177,-0.003655792185900041,-0.8853225386490133,0.0,0.6430942968465128,0.0,0.0,-0.6170190476110127,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.00014860977964169524,-0.6952921516804955,1.4835413140642006,0.0,0.6430942968465128,0.0,0.0,-0.15085509478967732,0.0,0.0,0.67374695868998,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.2835609695358836,-0.6952921516804955,-1.6923840368533145,0.0,0.6430942968465128,0.0,0.0,0.29459046012848755,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,0.6621376281825341,1.7254351065505888,0.5229600010073744,0.0,0.6430942968465128,0.0,0.0,-0.20265108954760347,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,-0.47270068907956714,0.6879805673086955,-0.7453793392190363,0.0,0.6430942968465128,0.0,0.0,-0.25444708430552965,0.0,0.0,0.5884266143154316,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.37842804886700876,1.379616926803291,1.6596459994373185,0.0,-1.5549819130780913,0.0,0.0,0.3567456538379989,0.0,0.0,0.5174754906465407,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.18928832932332523,1.0337987470559933,0.654019407221338,0.0,0.6430942968465128,0.0,0.0,0.14956167480629431,0.0,0.0,0.317990219915201,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.09471846955148346,1.0337987470559933,-0.9917001962571471,0.0,0.6430942968465128,0.0,0.0,-0.2130102884991887,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.2835609695358836,-0.3494739719331978,1.5918013923608416,0.0,0.6430942968465128,0.0,0.0,0.9575791930299422,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,0.9458472074980594,-0.003655792185900041,-0.6913835970525155,0.0,-1.5549819130780913,0.0,0.0,2.066013480849562,0.0,0.0,0.7402905230011476,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.0401198477106177,-0.6952921516804955,-1.6416279591434064,0.0,0.6430942968465128,0.0,0.0,-0.8449214245458877,0.0,0.0,0.3802791827306775,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.47270068907956714,-1.0411103314277934,1.6385732972652614,0.0,-1.5549819130780913,0.0,0.0,0.004532889484101113,0.0,0.0,0.22511834268545378,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.5672705488514089,0.6879805673086955,-1.0307793124166802,0.0,0.6430942968465128,0.0,0.0,-0.07834070212858073,0.0,0.0,0.3577971026761366,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.5672705488514089,-0.6952921516804955,-1.683744815587306,0.0,0.6430942968465128,0.0,0.0,-2.2434132830098936,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Male,annual,organic,checking
0.0,-0.18899110976404185,-0.3494739719331978,-1.5756546321114515,0.0,0.6430942968465128,0.0,0.0,-2.046588502929774,0.0,0.0,0.8901746374726343,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.7564102683950924,0.3421623875613977,-0.9404781262980126,0.0,-1.5549819130780913,0.0,0.0,0.09776568004836818,0.0,0.0,1.5393783088921833,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,1.891545805216477,1.379616926803291,-1.4562779318424182,0.0,-1.5549819130780913,0.0,0.0,0.3463864548864137,0.0,0.0,0.7400439305569068,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.6618404086232507,-0.003655792185900041,0.3044752614761883,0.0,0.6430942968465128,0.0,0.0,0.30494965908007277,0.0,0.0,0.2669090279903369,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.0401198477106177,0.6879805673086955,1.3624790691746,0.0,0.6430942968465128,0.0,0.0,0.6571624234339706,0.0,0.0,0.023439553599329987,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.18899110976404185,1.0337987470559933,-1.7143603496961726,0.0,-1.5549819130780913,0.0,0.0,-2.2330540840583084,0.0,0.0,0.6097765817244692,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.47299790863885055,-0.3494739719331978,-0.7120439213245287,0.0,0.6430942968465128,0.0,0.0,-0.5134270580951603,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.00014860977964169524,-1.386928511175091,0.14287847973382253,0.0,0.6430942968465128,0.0,0.0,-0.23372868640235916,0.0,0.0,0.6257279703363476,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.8509801281669342,0.3421623875613977,-0.6401999971296451,0.0,-1.5549819130780913,0.0,0.0,1.081889580448965,0.0,0.0,1.2491062940503102,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-1.2292595672543012,0.6879805673086955,-0.11042999809937411,0.0,0.6430942968465128,0.0,0.0,-0.9899502098680809,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.6618404086232507,1.0337987470559933,1.154445472210206,0.0,0.6430942968465128,0.0,0.0,-1.3318037752703935,0.0,0.0,0.7717781975993263,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.09442124999220007,-1.386928511175091,-0.3387393930457027,0.0,0.6430942968465128,0.0,0.0,2.066013480849562,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.18899110976404185,-1.386928511175091,1.7400619528891696,0.0,0.6430942968465128,0.0,0.0,-0.7516886339816207,0.0,0.0,0.9513597062838208,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.18928832932332523,1.0337987470559933,1.6054443294296188,0.0,0.6430942968465128,0.0,0.0,0.9161423972236014,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,1.0404170672699011,0.3421623875613977,1.4718124788902662,0.0,0.6430942968465128,0.0,0.0,0.29459046012848755,0.0,0.0,0.9024180004291446,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.09442124999220007,-1.0411103314277934,-0.4158183754786263,0.0,-1.5549819130780913,0.0,0.0,1.2269183657711582,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.5675677684106923,1.0337987470559933,0.41504563081942353,0.0,0.6430942968465128,0.0,0.0,-0.6584558434173535,0.0,0.0,0.9406151379754004,-0.912483014293215,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.2835609695358836,0.3421623875613977,-0.19121864090706917,0.0,0.6430942968465128,0.0,0.0,-0.04726310527382503,0.0,0.0,0.7717005963359892,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.323829427026143,1.7254351065505888,1.5398360325607674,0.0,-1.5549819130780913,0.0,0.0,1.2269183657711582,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.1346897074824596,-1.0411103314277934,0.6136787872029543,0.0,-1.5549819130780913,0.0,0.0,-2.3988012672836723,0.0,0.0,0.7257635344377964,-0.912483014293215,0.966558832554526,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.28385818909516697,1.379616926803291,-0.8373498812099791,0.0,0.6430942968465128,0.0,0.0,-0.036903906322239804,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.8509801281669342,0.6879805673086955,1.5175972182939896,0.0,0.6430942968465128,0.0,0.0,-0.9795910109164957,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.37813082930772535,-0.6952921516804955,-0.08647047655444826,0.0,0.6430942968465128,0.0,0.0,-0.6480966444657683,0.0,0.0,0.44960500886558363,-0.912483014293215,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,-0.945549987938776,-1.0411103314277934,0.467740006510331,0.0,0.6430942968465128,0.0,0.0,0.6985992192403115,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.7564102683950924,1.0337987470559933,-0.22296669110613612,0.0,-1.5549819130780913,0.0,0.0,0.9265015961751866,0.0,0.0,-1.2235741079301021,0.7994926222794213,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,1.7969759454446352,-1.386928511175091,-0.28363602716538755,0.0,0.6430942968465128,0.0,0.0,1.98313988923688,0.0,0.0,-0.20557155483309486,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.2292595672543012,-0.003655792185900041,0.11540147392288368,0.0,-1.5549819130780913,0.0,0.0,0.3463864548864137,0.0,0.0,0.17291048944350285,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Female,annual,organic,checking
0.0,0.28385818909516697,0.6879805673086955,-0.3506292453397473,0.0,0.6430942968465128,0.0,0.0,-0.3891166706761376,0.0,0.0,0.621477056503997,-0.912483014293215,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.945549987938776,-0.003655792185900041,-0.8139070070299034,0.0,-1.5549819130780913,0.0,0.0,-1.1971341888997855,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-1.0401198477106177,1.0337987470559933,1.0407445819069083,0.0,0.6430942968465128,0.0,0.0,-1.083183000432348,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.37813082930772535,1.379616926803291,1.703458148565273,0.0,0.6430942968465128,0.0,0.0,-1.041746204626007,0.0,0.0,0.8583162725421507,0.7994926222794213,-1.0345981706639544,0.0,0.0,Germany,Male,annual,organic,checking
0.0,0.47299790863885055,-0.3494739719331978,1.5943557331397542,0.0,0.6430942968465128,0.0,0.0,0.27387206222531707,0.0,0.0,1.1617125208793235,0.7994926222794213,0.966558832554526,0.0,0.0,Germany,Female,annual,organic,checking
0.0,-0.18899110976404185,1.379616926803291,0.4247364244341716,0.0,0.6430942968465128,0.0,0.0,-0.3476798748697967,0.0,0.0,0.4071394811694071,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,3.5938032811096288,-0.003655792185900041,1.0812262007007398,0.0,0.6430942968465128,0.0,0.0,-0.1715734926928478,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.09442124999220007,-0.003655792185900041,1.5344469201051083,0.0,0.6430942968465128,0.0,0.0,2.024576685043221,0.0,0.0,-1.2235741079301021,-0.912483014293215,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,-0.6618404086232507,-0.003655792185900041,-0.42102801912257354,0.0,-1.5549819130780913,0.0,0.0,-2.0569477018813593,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Female,annual,organic,checking
0.0,0.00014860977964169524,-0.003655792185900041,0.5296438651812796,0.0,0.6430942968465128,0.0,0.0,-0.7102518381752797,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-1.6075390063416684,-0.003655792185900041,0.09851347614806297,0.0,-1.5549819130780913,0.0,0.0,1.030093585691039,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
0.0,-0.7564102683950924,1.0337987470559933,-0.05805051967363297,0.0,0.6430942968465128,0.0,0.0,-0.2440878853539444,0.0,0.0,0.8308027766926038,-0.912483014293215,-1.0345981706639544,0.0,0.0,France,Male,annual,organic,checking
0.0,0.18928832932332523,-0.3494739719331978,1.6612761889830803,0.0,-1.5549819130780913,0.0,0.0,-1.1142605972871036,0.0,0.0,-1.2235741079301021,-0.912483014293215,-1.0345981706639544,0.0,0.0,Spain,Female,annual,organic,checking
0.0,0.47299790863885055,-0.6952921516804955,0.9298701077973682,0.0,-1.5549819130780913,0.0,0.0,0.5535704339181182,0.0,0.0,-1.2235741079301021,0.7994926222794213,0.966558832554526,0.0,0.0,France,Male,annual,organic,checking
